Order_Discount_Group,Order_Profit_Margin
>0-10%,22.842442733626704
0%,27.242683558690306
>10-20%,-25.0
>0-10%,2.2693650830852885
>10-20%,7.5
0%,47.0
>0-10%,34.19266934179793
>10-20%,16.25
0%,36.4025726536446
>10-20%,29.160449763847147
0%,45.0
>0-10%,35.62285719245559
0%,37.474686483975844
0%,46.581364539633476
>30%,-3.8556208670095535
>10-20%,33.75
0%,21.000000000000004
>10-20%,21.250000000000004
0%,37.29789674952199
0%,25.999999999999996
>10-20%,12.5
>10-20%,36.25
0%,22.472354307198934
0%,35.0
>10-20%,12.5
>10-20%,37.5
0%,42.84237165582068
>30%,-70.0
>10-20%,32.52924740464778
0%,46.0
0%,27.0
0%,18.625659050966608
>10-20%,33.75
>10-20%,36.25
0%,1.0000000000000002
>30%,-21.578667559292334
0%,27.0
>10-20%,10.43359059738606
>10-20%,-3.75
>30%,12.391888939747005
>10-20%,-8.235294117647058
>0-10%,22.222222222222225
>30%,-58.25316762865512
>0-10%,33.751122383075256
>30%,-2.941176470588235
0%,2.0
0%,26.39668477544625
0%,37.91891891891892
>10-20%,32.49999999999999
>30%,-72.5
0%,45.0
0%,50.0
0%,48.0
0%,26.0
>10-20%,0.0
>30%,-55.39033196415781
>10-20%,32.5
0%,25.999999999999996
>30%,-66.66666666666666
0%,42.00000000000001
>0-10%,14.832537480302117
>30%,-42.451818784479606
>10-20%,11.25
>0-10%,48.213401523849285
0%,28.000000000000004
>10-20%,7.500000000000001
0%,36.64495114006515
0%,37.654341547737
0%,28.383581754434438
>10-20%,10.0
0%,27.0
>30%,-160.0
>0-10%,27.88437102922491
>10-20%,1.816800247802687
>30%,-2.0
0%,34.79609799854236
>10-20%,21.375429778173377
0%,27.24801604416458
0%,29.000000000000004
0%,45.0
>10-20%,8.75
0%,28.000000000000004
>10-20%,-7.0588235294117645
>10-20%,20.0
>30%,-92.35565819861431
>30%,6.301407299992724
0%,27.0
0%,19.382488479262673
>10-20%,36.25
>10-20%,-10.0
>10-20%,7.500000000000001
0%,49.0
>0-10%,31.385413894064406
>10-20%,-6.25
>0-10%,12.5554295080864
0%,26.0
>30%,-166.5106311611352
>30%,-60.0
0%,49.0
>0-10%,16.692470511075115
0%,23.515515757771325
0%,28.689246482944686
>30%,-165.0
0%,27.841628959276015
>30%,-8.184066301296617
>20-30%,-8.571428571428571
0%,20.0
0%,18.694994633622787
0%,42.20938076002981
0%,47.66783625730994
0%,25.999999999999996
0%,3.0
>10-20%,32.5
0%,34.673160582560996
>30%,-14.429926677554992
0%,23.11043651128697
0%,5.0
0%,32.99999999999999
>10-20%,-22.5
>10-20%,5.0
0%,44.99999999999999
>0-10%,13.069597625872422
>0-10%,13.201920502440748
0%,46.0
0%,47.0
0%,39.09235127478754
>30%,-4.411764705882353
0%,37.690544412607444
0%,23.568269428250947
>10-20%,9.085640138408307
0%,25.54346820809249
>10-20%,35.0
>0-10%,32.18370997807274
>30%,-40.20100849623542
0%,27.127879742792654
>10-20%,-10.0
>10-20%,32.5
>10-20%,13.631994581303934
>10-20%,13.750000000000002
0%,49.0
0%,28.012043396038617
>10-20%,35.0
>10-20%,35.0
0%,43.06025824964131
0%,30.0
>10-20%,21.919871794871796
>10-20%,35.0
0%,33.855597125400365
0%,47.0
>0-10%,18.993435146154376
0%,28.615377832642626
>30%,11.383205967353186
>10-20%,33.69565217391304
>0-10%,15.985442988307309
0%,34.99549021376386
0%,49.00000000000001
0%,43.99999999999999
0%,44.374581939799334
>10-20%,26.25
0%,45.0
>10-20%,-5.341431857389304
0%,48.00000000000001
>30%,-18.253516975964082
0%,26.17011245887148
>10-20%,10.0
>10-20%,10.0
>30%,-154.99999999999997
>0-10%,25.05137933760177
>30%,-6.83823233839904
0%,34.0
>10-20%,6.25
0%,45.32198499711483
0%,30.0
0%,29.165186307014313
>10-20%,12.5
0%,16.0
0%,36.0
0%,47.0
>10-20%,36.25000000000001
>0-10%,38.5492478980557
>20-30%,-20.343251404368345
>10-20%,-2.5
0%,14.000000000000002
>10-20%,7.5
>10-20%,31.1384591937819
>0-10%,28.52071456024598
>30%,0.2413506584940184
0%,41.853872208633604
0%,48.17768433828948
0%,20.353733403131393
>20-30%,-30.0
>30%,-20.0
0%,27.999999999999996
0%,4.0
>10-20%,14.92804692775152
>30%,-7.611414279217827
>10-20%,-15.797132616487456
0%,40.97077306733167
>10-20%,8.75
>30%,-36.666666666666664
0%,30.7934227989972
>10-20%,10.0
>10-20%,20.0
>20-30%,-11.150040301143866
0%,9.725310622411481
>0-10%,22.87859223710876
>0-10%,35.296686133369555
0%,49.0
0%,26.999999999999996
>30%,-44.45100387862195
>10-20%,37.49999999999999
>0-10%,15.667087189917739
0%,49.0
>30%,6.752434110079345
>10-20%,7.5
0%,45.73255813953488
0%,33.326181696278915
>0-10%,13.421735088320203
0%,47.0
>10-20%,35.0
>10-20%,16.76551732076804
>30%,-66.66666666666666
>10-20%,25.132382207195498
>30%,14.194717696485293
>10-20%,10.0
>30%,-42.14944196212692
0%,37.92440744844734
0%,40.178412024679474
>10-20%,33.75
>30%,-78.30838323353292
0%,24.205794981947808
0%,41.38435165183614
0%,31.106063947078272
>30%,8.811539087255095
>10-20%,23.75
>10-20%,31.25
0%,21.75673633845379
>0-10%,11.311483402029873
0%,30.000000000000004
>0-10%,17.184880129430795
>10-20%,10.069276446008356
0%,20.723481221406534
>30%,30.748528729788827
>30%,-24.73784775298074
>30%,-65.83708006182653
>30%,9.061389172074156
>10-20%,7.5
0%,36.846469833119386
0%,49.00000000000001
0%,19.831254717320203
>10-20%,16.050420168067227
>30%,-26.631940033032652
0%,44.99999999999999
>0-10%,36.92880794701987
0%,48.0
0%,39.0
>10-20%,32.5
>0-10%,-7.2372215720351685
0%,43.0
>30%,-10.147655228352454
>10-20%,32.5
0%,46.00000000000001
0%,50.0
>10-20%,-3.75
>10-20%,12.353041454702891
>10-20%,20.000000000000004
0%,50.0
0%,15.976499376702527
>30%,5.779348898388688
>10-20%,37.5
>30%,-23.376116071428577
>10-20%,-15.0
0%,32.103026637814544
0%,32.0
>10-20%,36.25000000000001
>10-20%,-18.75
>30%,-26.17572385479689
0%,48.0
0%,29.000000000000004
>30%,-73.33333333333333
>10-20%,31.25
>10-20%,35.0
>10-20%,6.383347130309931
0%,47.76214405360134
0%,49.0
>0-10%,21.0
>10-20%,35.0
0%,19.41816448152563
>30%,-28.778690847265516
0%,48.0
0%,29.853005040713455
>30%,-150.0
>10-20%,-18.75
>10-20%,33.75
0%,45.185853569914606
>30%,-13.95476514476092
>0-10%,14.833657377403325
>10-20%,11.194987875213004
>10-20%,10.0
0%,40.893008924776886
>10-20%,25.9417260719153
>10-20%,8.75
>10-20%,7.500000000000001
0%,31.795730486991324
>20-30%,-2.5976795233615553
>30%,-169.99999999999997
>10-20%,35.0
>10-20%,35.0
>0-10%,14.842831850846297
>0-10%,21.356167283385492
0%,21.891853932584272
0%,41.0
>10-20%,30.555555555555554
>10-20%,28.835287389190732
0%,30.0
0%,26.0
>20-30%,-2.3293528442958866
0%,36.0
0%,30.810132144762857
>0-10%,20.397544958214603
>10-20%,8.75
>30%,-21.06042359986656
>30%,-173.20796460176993
>10-20%,25.137283236994218
0%,45.00000000000001
>10-20%,11.08749274521184
>10-20%,-10.704707985697258
>30%,-22.578985033759604
>20-30%,12.118561047593067
0%,45.903839539970555
0%,16.0
>10-20%,11.25
0%,30.877010634962737
>30%,8.11564371257485
0%,30.0
0%,28.938833358197826
0%,31.0
>10-20%,37.5
>10-20%,12.812279346408486
>10-20%,-18.83156274521639
>0-10%,4.85080418551128
0%,44.0
>20-30%,-15.714285714285714
0%,47.99999999999999
0%,25.0
>10-20%,31.249999999999993
0%,25.999999999999996
0%,36.95307979961899
>0-10%,21.302064469395145
>10-20%,31.249999999999993
>20-30%,-2.857142857142857
0%,24.0
>30%,-5.976083689813402
>10-20%,3.7500000000000004
0%,22.283678086291374
>10-20%,35.0
>30%,-17.123636805310806
>0-10%,17.126271811827053
0%,43.00000000000001
0%,29.339993355797066
>20-30%,10.325808446722034
0%,28.3955317577548
0%,27.219192703279642
0%,39.27444318610797
>10-20%,2.5
0%,27.0
>30%,-76.07030222349007
>30%,-103.09656770363411
>30%,-15.999218728952828
>10-20%,36.25
0%,32.64356435643564
0%,39.0
0%,26.0
>10-20%,3.75
>20-30%,-13.245462288755219
0%,23.592717530213882
>10-20%,31.25
>10-20%,13.605892932976943
>10-20%,31.25
>30%,13.510057398283129
>10-20%,21.07968369829684
>30%,0.3329584126434794
>0-10%,40.60828877005347
>30%,3.5560954435817895
0%,26.0
0%,50.0
>0-10%,31.524592337266338
0%,34.0
0%,28.000000000000004
0%,28.999999999999996
0%,26.0
>10-20%,10.806924882629106
>10-20%,35.0
>30%,-73.33333333333333
>0-10%,14.32517789052295
0%,45.0257627118644
>10-20%,37.50000000000001
0%,49.00000000000001
0%,30.0
>10-20%,6.25
>10-20%,6.25
>0-10%,13.77610314145633
>0-10%,30.554799661326527
0%,26.999999999999996
0%,44.0
>10-20%,8.75
>10-20%,31.250000000000007
>10-20%,-12.5
0%,42.54975530179445
>20-30%,28.80131831037314
>10-20%,33.75
0%,27.0
>10-20%,12.5
0%,48.20022151119862
0%,48.00000000000001
0%,31.000000000000007
0%,47.0
0%,36.31349480968858
0%,46.0
>10-20%,32.5
>10-20%,7.5
0%,9.729932745217921
0%,27.0
>10-20%,1.1764705882352942
>10-20%,15.860480967527701
>10-20%,35.0
0%,20.538986456785214
>0-10%,10.035648916698591
>10-20%,-22.499999999999996
0%,32.97393264759758
>20-30%,12.896892019163836
>30%,-44.26279002440134
>30%,19.880716995155062
>0-10%,27.58488473496626
>10-20%,-0.9107863519628223
0%,15.575790473605647
>10-20%,-20.0
>20-30%,-4.772058549666655
0%,47.76231708150984
>10-20%,30.8808618504436
>10-20%,37.50000000000001
0%,12.896857292628741
0%,48.00000000000001
>10-20%,35.0
0%,3.0
>10-20%,18.889860139860144
>0-10%,48.36844133324771
0%,35.368351936966505
>0-10%,30.881606939997937
>10-20%,32.5
>30%,-45.875297383029334
>10-20%,11.25
>10-20%,37.50000000000001
0%,35.261071315943596
0%,43.0
>10-20%,26.25
0%,43.0
0%,12.382049292832846
0%,27.70740436954739
>10-20%,36.25
>10-20%,7.500000000000001
>0-10%,47.064830675978406
>30%,-26.95432714368748
0%,47.73997664460879
0%,48.77504725897921
0%,15.928877032264557
>30%,-8.030306776375648
0%,41.0
0%,26.0
>30%,-24.16472940301283
>30%,-253.72532732091292
>30%,26.708264236032402
>10-20%,8.75
>0-10%,13.870530741346485
0%,25.0
>10-20%,-25.0
>0-10%,14.628047840878109
0%,17.0
0%,47.0
0%,28.999999999999996
0%,20.308791792368623
0%,25.0
>10-20%,7.499999999999998
>0-10%,19.709040366016104
0%,49.00000000000001
>10-20%,33.75
>10-20%,34.294415158854534
0%,38.87984602694527
>10-20%,-17.5
0%,39.69385861641497
>10-20%,23.75
>20-30%,-7.7008193110739125
>10-20%,32.5
>20-30%,6.505308335215723
>10-20%,1.25
0%,13.0
>10-20%,29.98384394447104
0%,47.0
>10-20%,12.5
0%,45.0
>10-20%,-2.0767522490879013
0%,47.0
>0-10%,29.49454487622304
0%,48.05681818181818
0%,8.486221294363256
>20-30%,0.6964800329353643
0%,32.0
>30%,8.028800090176407
0%,47.99999999999999
0%,44.99999999999999
>30%,-37.850940665701884
0%,25.74531586801525
0%,32.049473234624145
>10-20%,3.1480499423169954
0%,46.00000000000001
>30%,-94.97804424928222
>30%,-21.713772488703025
0%,47.90214281366044
>10-20%,5.64192168421288
0%,44.99999999999999
0%,50.0
>0-10%,24.370851779007122
>0-10%,21.75877328973701
>10-20%,12.5
>0-10%,15.905381987423874
>30%,-54.89194292908098
>10-20%,36.25000000000001
>20-30%,0.0
>20-30%,8.865432179832338
>30%,-66.66666666666666
0%,26.0
>10-20%,36.857132491655776
0%,28.339144215530904
0%,5.0
>30%,-75.0
>0-10%,9.530714998673357
>10-20%,36.24999999999999
>10-20%,2.5
>30%,-14.003054769750698
>30%,-60.00000000000001
0%,47.68538238141337
0%,28.637353953829653
>10-20%,35.588235294117645
>30%,-155.0
0%,32.7699604743083
0%,32.99999999999999
>30%,14.005524861878454
>10-20%,10.0
>0-10%,14.933584082551487
>30%,-1.81026771596628
0%,45.0
>30%,-7.844706742782846
>10-20%,16.58208619331608
0%,25.47927333074397
>30%,-0.8676140613313392
>30%,-70.0
>30%,-76.66666666666667
>10-20%,8.75
>10-20%,6.25
>30%,-77.5
0%,8.334958783234645
>0-10%,27.861704398344457
>10-20%,17.070279928528883
>0-10%,42.88660962096663
>30%,-7.25973848210116
>30%,-46.14347772506008
0%,42.0
>20-30%,4.103957685565172
>10-20%,30.0
0%,36.48854575891603
0%,46.7115165336374
>10-20%,-10.0
>10-20%,15.013838411443981
0%,31.319749672536744
>20-30%,-1.4285714285714286
>10-20%,8.75
>20-30%,-6.735872150758644
>10-20%,9.838340486409153
>10-20%,33.75
>0-10%,4.8461523553580195
0%,17.0
>20-30%,3.404136352762051
0%,41.38762886597938
>0-10%,2.222222222222222
0%,39.005945945945946
0%,26.0
>10-20%,24.385908902474473
>10-20%,-15.0
>10-20%,10.0
0%,21.000000000000004
0%,47.823634416279894
>0-10%,12.157865181916314
0%,1.463864406779661
>10-20%,12.5
0%,45.6261032361594
>10-20%,11.25
>10-20%,16.25
>30%,-76.66666666666667
>10-20%,-16.249999999999996
0%,37.99999999999999
0%,49.6755653800374
>10-20%,9.149097084568801
0%,48.0
0%,48.00000000000001
0%,47.905527982200915
>30%,-14.931234794697385
0%,31.0
>20-30%,-1.4285714285714286
0%,29.09109996313689
>10-20%,37.5
>10-20%,9.316756691713241
0%,11.608867481783376
0%,47.0
0%,18.0
>30%,-69.41294044920669
0%,11.636404781555337
>0-10%,31.24677605224167
0%,10.0
0%,7.000000000000001
>10-20%,9.387496127326305
>10-20%,3.705654522555877
>30%,15.470872440695421
0%,20.0
0%,47.0
>0-10%,16.666666666666668
0%,44.0
0%,21.0
>10-20%,33.75
>30%,-21.666666666666668
>30%,15.51220057370637
0%,47.0
>30%,-18.259386600400575
>10-20%,5.0
0%,48.333787558765415
0%,48.00000000000001
0%,30.000000000000004
>0-10%,32.52351348158098
0%,28.000000000000004
0%,42.46957302474062
0%,5.0
0%,30.0
0%,30.043960319004086
0%,28.000000000000004
0%,29.000000000000004
0%,27.950449508676563
>20-30%,-27.142857142857142
0%,29.000000000000004
>10-20%,11.25
>0-10%,18.621758116360386
0%,18.000000000000004
>10-20%,12.5
>0-10%,13.454157993364616
0%,48.00000000000001
>20-30%,-11.320368305419699
>10-20%,-6.363732562847363
>10-20%,10.0
>30%,-45.0
>0-10%,21.191762482280673
>30%,-150.0
>0-10%,13.409670098345561
>10-20%,36.25
>0-10%,33.09442104715853
0%,3.701574623685749
0%,49.0
>10-20%,35.0
>30%,-73.33333333333333
>10-20%,20.0
>30%,-40.392723133353
>30%,-270.0
0%,48.00000000000001
0%,28.999999999999996
>30%,-16.666666666666664
>0-10%,19.08476870787488
0%,26.310051313009353
>0-10%,32.744704175965595
0%,26.0
>10-20%,7.3082124934484405
0%,30.0
>10-20%,7.896428277508025
>10-20%,11.25
0%,45.0
>30%,-164.03790630529946
0%,48.00000000000001
>0-10%,9.286416004286863
>10-20%,35.0
>0-10%,21.650109446034687
>0-10%,5.2619550872825975
>0-10%,13.407299759655695
0%,26.72525004011339
>0-10%,14.229898971274652
0%,13.396240227226144
>20-30%,-14.165029469548129
0%,50.0
>10-20%,22.5
>10-20%,7.5
>10-20%,8.75
0%,43.99999999999999
>10-20%,16.25
>0-10%,12.165493701472611
>30%,-170.0
0%,28.148082822085897
>30%,-26.666666666666668
>30%,-128.8562901421776
>0-10%,30.905157493942543
0%,25.165973951806087
0%,2.0
0%,27.0
>10-20%,33.75
0%,47.0
0%,24.782711416857754
>10-20%,27.500000000000004
>0-10%,30.26714502920857
>10-20%,33.75
0%,46.0
0%,34.0
>20-30%,0.8559145769861732
>20-30%,-8.620603844360506
>0-10%,29.058616366117196
0%,29.000000000000004
>30%,-67.5
>10-20%,10.0
>30%,-73.33333333333334
>10-20%,8.75
>10-20%,6.248067209566024
0%,47.0
0%,46.0
>30%,16.325640507538218
>10-20%,28.231266927475176
0%,38.45762071246338
>10-20%,18.095952023988005
>0-10%,28.155148855119872
>10-20%,-10.0
>30%,-70.0
>0-10%,3.2993401319736058
>0-10%,22.57601091963829
>30%,-54.99999999999999
>10-20%,5.254218489451864
>10-20%,35.0
0%,44.99999999999999
>30%,-4.541168208074241
0%,36.7559044306115
0%,45.0
>30%,-142.7011167170296
>10-20%,10.572560875960125
>0-10%,40.10916505816879
>30%,-175.0
>30%,-9.732013647861638
0%,46.0
0%,29.000000000000004
>10-20%,6.25
>30%,25.43211022249327
>0-10%,5.852866469696233
>0-10%,9.891780287174953
0%,28.024508469037627
0%,48.51266408845798
0%,25.079754601226995
0%,10.000000000000002
>0-10%,-6.677594942665769
>10-20%,6.25
>30%,-77.84169807577861
>0-10%,1.1111111111111112
0%,24.094859158113668
>30%,-160.0
>0-10%,36.78569994361573
>20-30%,-12.857142857142856
>30%,-80.0
>30%,-66.66666666666666
0%,46.0
>10-20%,-19.03570238293618
0%,30.15508208173245
0%,21.0
>10-20%,6.25
>10-20%,11.039012769128977
>10-20%,28.269084549878343
>10-20%,15.000000000000002
0%,47.0
0%,6.947368421052631
0%,26.06579173503781
0%,5.0
>10-20%,36.25
0%,33.83371620427638
0%,26.0
>10-20%,11.25
0%,37.6525650218369
>10-20%,36.25
>0-10%,7.583892617449665
>10-20%,11.250000000000002
>10-20%,35.0
0%,49.0
0%,26.999999999999996
0%,48.00000000000001
>10-20%,35.0
0%,26.0
>10-20%,6.644074494619699
0%,27.0
0%,38.646601941747576
0%,42.0
>10-20%,36.25
>10-20%,25.0
0%,48.00000000000001
>0-10%,21.26253477388885
0%,24.0
>0-10%,9.207719809420457
>30%,14.753174086722751
0%,28.34275687268474
>0-10%,7.194249011165948
>10-20%,35.0
0%,31.89475941633185
>10-20%,-2.5
>30%,-149.99999999999997
0%,2.0
>30%,-57.27788904784613
>10-20%,13.679708647437202
0%,28.000000000000004
>10-20%,33.75
>10-20%,33.75
>10-20%,31.25
>30%,-23.607863952965392
>10-20%,-5.6528164116828945
0%,45.0
>30%,-14.678889537460412
0%,29.321004914242888
0%,15.0
0%,8.0
0%,28.000000000000004
>20-30%,-14.285714285714283
>30%,-160.0
>30%,-80.0
0%,42.0
0%,29.000000000000004
0%,49.0
>30%,11.764021586497426
>10-20%,-2.159030006150422
0%,25.0
0%,39.43433674003279
>10-20%,36.25
0%,35.862560679611654
0%,29.000000000000004
>10-20%,-8.185078082988555
>30%,-3.8779725692298865
>10-20%,32.49999999999999
>0-10%,16.75605474603605
0%,23.902713033749766
0%,49.10465116279069
>30%,12.822937526788786
0%,48.0
>0-10%,18.665012510425356
0%,23.968446300419508
0%,45.0
0%,9.0
>10-20%,35.0
>20-30%,-27.484010871174668
0%,30.0
>10-20%,12.5
>0-10%,46.65418860866186
0%,24.973299427844882
>30%,3.820442270457556
>20-30%,-7.142857142857142
>10-20%,36.25
>10-20%,29.446456491206373
>30%,-13.560541806974967
0%,43.84485905495842
0%,31.0
0%,24.815736381977135
0%,44.34819379002054
>30%,-76.66666666666666
0%,25.0
0%,27.999999999999996
>10-20%,15.800406568248206
>30%,-27.347530476949423
0%,41.364541062801926
>10-20%,35.0
>10-20%,35.0
>30%,-4.08436686571735
>10-20%,10.0
0%,44.99999999999999
>10-20%,20.0
0%,19.06351155595562
0%,34.89920821741921
0%,48.0
>0-10%,25.618173909356578
0%,44.99999999999999
>10-20%,31.25
0%,17.0
0%,16.000000000000004
>0-10%,31.170923133247552
>0-10%,34.53414122582149
0%,49.0
>0-10%,34.58541165424565
0%,19.530289218529877
0%,30.77576711250984
>10-20%,-5.882352941176471
>10-20%,-12.5
0%,29.000000000000004
>10-20%,6.25
>10-20%,13.789927788439647
>10-20%,10.0
>0-10%,32.01581800905483
>10-20%,-11.25
>10-20%,-8.75
>10-20%,35.0
>10-20%,10.0
0%,11.0
>20-30%,9.177120283779425
0%,21.000000000000004
>0-10%,26.094170336193812
>10-20%,6.25
>10-20%,-6.145940014630579
0%,41.0
>30%,-160.0
>20-30%,-8.410971179849899
>10-20%,20.0
>10-20%,35.0
>10-20%,31.423258958755913
>0-10%,22.304893064323938
>30%,-26.491220089163857
>0-10%,17.41389318885449
>0-10%,15.414690067972
0%,47.00777604976671
>0-10%,27.51409733488795
>10-20%,12.23888582079249
0%,20.0530285971628
0%,30.0
>0-10%,40.905475768152435
>10-20%,7.692022843462763
>10-20%,16.249999999999996
0%,46.70277875483644
0%,41.68145519077196
0%,41.0
0%,50.0
>0-10%,8.826190941038655
0%,30.0
0%,16.33296284534773
0%,48.0
>30%,-75.1707238259371
>10-20%,35.0
>10-20%,33.17455439459127
>30%,-34.81812215371895
>10-20%,36.25
0%,40.0
0%,49.0
0%,50.0
0%,16.457560549858176
0%,26.0
>0-10%,10.44264943457189
>10-20%,11.249999999999998
>20-30%,12.084110301180992
0%,44.177426992896606
>30%,-54.240712578752984
>30%,30.335890585843302
0%,36.0
>10-20%,8.75
>10-20%,33.75
0%,23.240961308055542
>10-20%,7.5
>0-10%,29.56680571868292
>30%,10.836608994397846
0%,45.00000000000001
>10-20%,20.0
>10-20%,15.294117647058822
0%,5.0
>10-20%,-2.5
>10-20%,31.25
0%,27.38166790032075
>0-10%,8.627129021485027
0%,49.0
>10-20%,32.5
>20-30%,4.322513848185389
>20-30%,3.0747249165477166
0%,26.0
>30%,-66.66666666666667
>10-20%,12.5
>30%,-97.5
0%,21.0
0%,48.0
>30%,-73.33333333333333
0%,36.58775510204081
0%,47.0
>0-10%,-3.047172131507523
>0-10%,17.77777777777778
0%,15.0
0%,28.071092781126524
>30%,-80.0
>20-30%,34.14124134599903
0%,44.00000000000001
0%,31.812738853503188
>10-20%,21.25
>10-20%,-16.25
>10-20%,-7.774164810690423
0%,45.0
>30%,-165.0
>10-20%,21.78791439095643
>30%,-80.0
>30%,-93.33333333333333
>30%,-70.50624490678375
0%,4.0
0%,48.0
>10-20%,6.25
0%,25.60465427608826
>10-20%,8.75
>10-20%,32.74985038898863
>30%,-79.34334334334335
0%,48.00000000000001
>10-20%,9.723527389410954
>30%,10.308175580722494
>10-20%,12.252106391942093
>30%,-68.0
0%,42.0
>30%,-19.690605073867385
>30%,-4.035748132649701
>10-20%,-10.699087289663463
>0-10%,35.144490921520685
0%,44.0
0%,29.96006519967401
0%,43.07290314969919
>30%,-26.212254574047343
>30%,-42.07900538673092
>20-30%,-30.0
>10-20%,33.75
>0-10%,34.68299245880057
>30%,0.5149938083603877
>30%,-21.260756301769593
0%,48.99999999999999
>10-20%,12.359293193717278
>10-20%,33.75
0%,46.79985310319501
>30%,6.028303675314391
>30%,10.138888888888888
>10-20%,6.25
0%,11.888330490110194
0%,49.00000000000001
0%,48.099443519208016
0%,26.0
>10-20%,32.09651652119701
0%,27.0
0%,39.0
>10-20%,30.000000000000004
>30%,-64.42497880757276
>10-20%,10.0
>10-20%,21.25
0%,7.000000000000001
>30%,-2.637903134680615
0%,26.999999999999996
>30%,-7.439512515681941
>0-10%,30.046550302856534
>30%,-20.295342880776552
>0-10%,28.266987829614603
>30%,-7.71836799491983
0%,46.99999999999999
>30%,13.544559026793568
>30%,-25.66744067814944
>10-20%,32.5
>10-20%,11.249999999999998
>30%,-66.66666666666666
>0-10%,35.04811901990854
0%,2.0
>10-20%,-20.0
>10-20%,32.5
0%,49.0
>10-20%,20.0
>10-20%,6.315477757304554
>30%,-250.0
0%,47.191957511380885
>30%,-1.1429785425961339
>30%,-25.0
>10-20%,35.0
0%,48.0
>30%,5.2379012094160355
>10-20%,7.9617141496363
0%,33.0
>30%,-93.87814943527367
>10-20%,17.662889147457935
0%,40.87658378836877
>10-20%,35.0
>0-10%,35.81726608030467
0%,47.0
>10-20%,36.25
0%,28.999999999999996
>10-20%,33.40502793296089
>0-10%,27.51408102217378
0%,47.99999999999999
0%,34.228934817170106
0%,27.69129205629252
0%,26.0
>10-20%,16.25
0%,16.43909312957976
>10-20%,32.5
0%,30.0
0%,46.3388429752066
0%,28.688586105713636
0%,16.547904191616766
>20-30%,34.93890332385527
0%,24.0
>10-20%,32.5
0%,48.99999999999999
>10-20%,36.25000000000001
>10-20%,15.0
>20-30%,-18.265359159327833
0%,0.0
>10-20%,35.0
0%,28.000000000000004
>0-10%,31.96422407029656
0%,15.0
>20-30%,-0.17845286323264817
>10-20%,18.580240441741804
>30%,-66.0
0%,41.694234129295275
>30%,-160.0
>10-20%,-11.25
>20-30%,-17.785148529135945
>30%,-177.71292338046695
>10-20%,29.176546282488015
0%,37.0
>10-20%,35.0
>10-20%,9.873949579831933
>10-20%,32.5
>20-30%,-7.873821096436327
0%,48.06746370623398
0%,49.00000000000001
0%,4.473644446272512
>0-10%,24.90958795168746
>10-20%,12.5
>10-20%,35.0
>30%,-73.33333333333333
>30%,-5.101855431001159
>30%,-16.153440182217164
0%,26.0
>10-20%,21.250000000000004
>0-10%,11.585612009330921
0%,20.74767288419701
0%,21.000000000000004
0%,37.958437240232755
0%,29.000000000000004
>10-20%,31.250000000000007
0%,11.811827956989248
>30%,27.76291903666949
>10-20%,31.25
0%,9.341738162289607
>30%,-80.0
0%,28.190242643262774
>30%,-128.9182091045523
0%,37.47576313594662
>20-30%,-20.029347153824414
0%,45.00000000000001
>20-30%,6.9620910116585195
>10-20%,35.0
>0-10%,30.253136811901644
0%,48.0
0%,22.000000000000004
0%,37.0
>0-10%,17.491940040549075
>10-20%,10.0
>0-10%,34.545328580246135
0%,42.0
>20-30%,-7.142857142857142
>30%,-13.18253220232485
>0-10%,3.9747092664039663
>30%,-65.81464201531091
>10-20%,12.5
0%,26.0
>30%,-170.0
0%,28.000473709142586
>30%,-89.84759195285511
>30%,-16.281579656625166
>10-20%,-25.0
>30%,-90.76794805168595
0%,28.96570524094266
>10-20%,11.25
>0-10%,9.360980910607672
>10-20%,26.25
0%,38.73618663392387
>30%,23.877277351336357
>0-10%,7.02647581391857
>10-20%,0.09264458169567659
0%,30.708988589401304
>10-20%,6.375718830294873
>30%,-137.39275346458294
0%,47.0
>20-30%,20.059627116861257
>30%,-17.484230569499744
0%,38.0
0%,46.0
>10-20%,5.0
0%,11.000000000000002
>30%,-34.403063773103185
>10-20%,2.5
>10-20%,33.75
>20-30%,-10.0
0%,48.02041104597783
>0-10%,36.04527612344342
>30%,-150.0
>10-20%,32.5
>30%,-83.33333333333334
>10-20%,35.0
0%,48.37386018237082
>30%,-44.46579036063363
>0-10%,44.60842861513706
>20-30%,30.7580679061359
>10-20%,10.423066224845202
>10-20%,11.25
>10-20%,8.26265108013424
>30%,7.06430568499534
>20-30%,4.515799840992963
>30%,12.228307406878837
0%,43.00103815208928
0%,28.999999999999996
>10-20%,14.30430657536507
>20-30%,8.95749429313814
>30%,-170.0
>0-10%,23.187780031143998
0%,35.98139515350048
>20-30%,-29.85908200270323
0%,25.862399585384814
0%,26.201842578080203
0%,32.00352844811292
0%,42.96582365003418
>10-20%,28.629613946274112
0%,41.09361069836553
>10-20%,1.1764705882352944
>10-20%,12.5
0%,47.78597013427687
>0-10%,29.802484472049684
>0-10%,24.506356522399777
0%,27.55162671505428
>30%,-82.56511163633863
>10-20%,11.057421737601125
>30%,14.035062103027862
0%,5.0
>10-20%,21.250000000000004
>20-30%,-13.114338763775754
>0-10%,33.034591437885275
>0-10%,27.95361254947908
0%,13.0
>10-20%,1.8594009475432254
>0-10%,45.85532006920416
>0-10%,7.690925500943827
>10-20%,10.046386353434086
>10-20%,10.0
0%,24.015929311071535
